"Time (CET)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"21.09.2017 23:00 - 21.09.2017 23:15","49487","51908"
"21.09.2017 23:15 - 21.09.2017 23:30","48399","50714"
"21.09.2017 23:30 - 21.09.2017 23:45","47415","49952"
"21.09.2017 23:45 - 22.09.2017 00:00","46457","49156"
"22.09.2017 00:00 - 22.09.2017 00:15","45521","48107"
"22.09.2017 00:15 - 22.09.2017 00:30","44897","47249"
"22.09.2017 00:30 - 22.09.2017 00:45","44382","47066"
"22.09.2017 00:45 - 22.09.2017 01:00","43788","46353"
"22.09.2017 01:00 - 22.09.2017 01:15","43329","45786"
"22.09.2017 01:15 - 22.09.2017 01:30","42898","45644"
"22.09.2017 01:30 - 22.09.2017 01:45","42578","45334"
"22.09.2017 01:45 - 22.09.2017 02:00","42209","45300"
"22.09.2017 02:00 - 22.09.2017 02:15","41927","45014"
"22.09.2017 02:15 - 22.09.2017 02:30","41750","44606"
"22.09.2017 02:30 - 22.09.2017 02:45","41761","44870"
"22.09.2017 02:45 - 22.09.2017 03:00","41849","44814"
"22.09.2017 03:00 - 22.09.2017 03:15","41965","44842"
"22.09.2017 03:15 - 22.09.2017 03:30","42059","44770"
"22.09.2017 03:30 - 22.09.2017 03:45","42104","45058"
"22.09.2017 03:45 - 22.09.2017 04:00","42176","45229"
"22.09.2017 04:00 - 22.09.2017 04:15","42709","46018"
"22.09.2017 04:15 - 22.09.2017 04:30","43013","46112"
"22.09.2017 04:30 - 22.09.2017 04:45","43441","46772"
"22.09.2017 04:45 - 22.09.2017 05:00","43991","47517"
"22.09.2017 05:00 - 22.09.2017 05:15","45203","48894"
"22.09.2017 05:15 - 22.09.2017 05:30","45814","49763"
"22.09.2017 05:30 - 22.09.2017 05:45","47091","50725"
"22.09.2017 05:45 - 22.09.2017 06:00","48542","52390"
"22.09.2017 06:00 - 22.09.2017 06:15","51578","55657"
"22.09.2017 06:15 - 22.09.2017 06:30","54030","58331"
"22.09.2017 06:30 - 22.09.2017 06:45","55847","60030"
"22.09.2017 06:45 - 22.09.2017 07:00","57262","61408"
"22.09.2017 07:00 - 22.09.2017 07:15","58551","62738"
"22.09.2017 07:15 - 22.09.2017 07:30","59290","63570"
"22.09.2017 07:30 - 22.09.2017 07:45","60975","64052"
"22.09.2017 07:45 - 22.09.2017 08:00","61707","64630"
"22.09.2017 08:00 - 22.09.2017 08:15","62760","65549"
"22.09.2017 08:15 - 22.09.2017 08:30","63308","65914"
"22.09.2017 08:30 - 22.09.2017 08:45","63729","66258"
"22.09.2017 08:45 - 22.09.2017 09:00","63691","66073"
"22.09.2017 09:00 - 22.09.2017 09:15","63619","65902"
"22.09.2017 09:15 - 22.09.2017 09:30","64029","66403"
"22.09.2017 09:30 - 22.09.2017 09:45","64218","66692"
"22.09.2017 09:45 - 22.09.2017 10:00","64341","67025"
"22.09.2017 10:00 - 22.09.2017 10:15","64554","67004"
"22.09.2017 10:15 - 22.09.2017 10:30","64981","67210"
"22.09.2017 10:30 - 22.09.2017 10:45","65098","67336"
"22.09.2017 10:45 - 22.09.2017 11:00","65418","67360"
"22.09.2017 11:00 - 22.09.2017 11:15","65580","67732"
"22.09.2017 11:15 - 22.09.2017 11:30","66112","67637"
"22.09.2017 11:30 - 22.09.2017 11:45","66265","67856"
"22.09.2017 11:45 - 22.09.2017 12:00","65774","67548"
"22.09.2017 12:00 - 22.09.2017 12:15","66029","67210"
"22.09.2017 12:15 - 22.09.2017 12:30","66077","66975"
"22.09.2017 12:30 - 22.09.2017 12:45","65792","66793"
"22.09.2017 12:45 - 22.09.2017 13:00","65602","66335"
"22.09.2017 13:00 - 22.09.2017 13:15","65217","66100"
"22.09.2017 13:15 - 22.09.2017 13:30","65131","65490"
"22.09.2017 13:30 - 22.09.2017 13:45","64290","64965"
"22.09.2017 13:45 - 22.09.2017 14:00","63443","64319"
"22.09.2017 14:00 - 22.09.2017 14:15","62850","64153"
"22.09.2017 14:15 - 22.09.2017 14:30","62159","64149"
"22.09.2017 14:30 - 22.09.2017 14:45","61906","63704"
"22.09.2017 14:45 - 22.09.2017 15:00","62476","63270"
"22.09.2017 15:00 - 22.09.2017 15:15","62002","63425"
"22.09.2017 15:15 - 22.09.2017 15:30","61092","63170"
"22.09.2017 15:30 - 22.09.2017 15:45","60759","62548"
"22.09.2017 15:45 - 22.09.2017 16:00","60352","61975"
"22.09.2017 16:00 - 22.09.2017 16:15","60232","61912"
"22.09.2017 16:15 - 22.09.2017 16:30","59964","61583"
"22.09.2017 16:30 - 22.09.2017 16:45","59738","60951"
"22.09.2017 16:45 - 22.09.2017 17:00","59432","60649"
"22.09.2017 17:00 - 22.09.2017 17:15","59398","60656"
"22.09.2017 17:15 - 22.09.2017 17:30","58977","60619"
"22.09.2017 17:30 - 22.09.2017 17:45","59415","60760"
"22.09.2017 17:45 - 22.09.2017 18:00","59564","60718"
"22.09.2017 18:00 - 22.09.2017 18:15","59048","60702"
"22.09.2017 18:15 - 22.09.2017 18:30","58872","60784"
"22.09.2017 18:30 - 22.09.2017 18:45","59171","61120"
"22.09.2017 18:45 - 22.09.2017 19:00","59528","61521"
"22.09.2017 19:00 - 22.09.2017 19:15","60097","62044"
"22.09.2017 19:15 - 22.09.2017 19:30","60098","62450"
"22.09.2017 19:30 - 22.09.2017 19:45","60735","63181"
"22.09.2017 19:45 - 22.09.2017 20:00","60883","63287"
"22.09.2017 20:00 - 22.09.2017 20:15","60233","62399"
"22.09.2017 20:15 - 22.09.2017 20:30","59371","61219"
"22.09.2017 20:30 - 22.09.2017 20:45","58209","60037"
"22.09.2017 20:45 - 22.09.2017 21:00","57159","58881"
"22.09.2017 21:00 - 22.09.2017 21:15","55933","57584"
"22.09.2017 21:15 - 22.09.2017 21:30","55150","56548"
"22.09.2017 21:30 - 22.09.2017 21:45","54169","55543"
"22.09.2017 21:45 - 22.09.2017 22:00","53308","54557"
"22.09.2017 22:00 - 22.09.2017 22:15","52510","54122"
"22.09.2017 22:15 - 22.09.2017 22:30","51753","53322"
"22.09.2017 22:30 - 22.09.2017 22:45","50789","52303"
"22.09.2017 22:45 - 22.09.2017 23:00","49493","51087"
"22.09.2017 23:00 - 22.09.2017 23:15","48362","50254"
"22.09.2017 23:15 - 22.09.2017 23:30","47379","49357"
"22.09.2017 23:30 - 22.09.2017 23:45","46432","48674"
"22.09.2017 23:45 - 23.09.2017 00:00","45458","47674"
"23.09.2017 00:00 - 23.09.2017 00:15","43848","46743"
"23.09.2017 00:15 - 23.09.2017 00:30","43258","45892"
"23.09.2017 00:30 - 23.09.2017 00:45","42586","45610"
"23.09.2017 00:45 - 23.09.2017 01:00","41981","45095"
"23.09.2017 01:00 - 23.09.2017 01:15","41442","44273"
"23.09.2017 01:15 - 23.09.2017 01:30","40965","44077"
"23.09.2017 01:30 - 23.09.2017 01:45","40578","43807"
"23.09.2017 01:45 - 23.09.2017 02:00","40264","43463"
"23.09.2017 02:00 - 23.09.2017 02:15","39888","42860"
"23.09.2017 02:15 - 23.09.2017 02:30","39617","42580"
"23.09.2017 02:30 - 23.09.2017 02:45","39574","42374"
"23.09.2017 02:45 - 23.09.2017 03:00","39545","42588"
"23.09.2017 03:00 - 23.09.2017 03:15","39507","42534"
"23.09.2017 03:15 - 23.09.2017 03:30","39454","42314"
"23.09.2017 03:30 - 23.09.2017 03:45","39445","42356"
"23.09.2017 03:45 - 23.09.2017 04:00","39444","42275"
"23.09.2017 04:00 - 23.09.2017 04:15","39664","42612"
"23.09.2017 04:15 - 23.09.2017 04:30","39746","42645"
"23.09.2017 04:30 - 23.09.2017 04:45","39919","42869"
"23.09.2017 04:45 - 23.09.2017 05:00","39935","43272"
"23.09.2017 05:00 - 23.09.2017 05:15","40411","43505"
"23.09.2017 05:15 - 23.09.2017 05:30","40373","43637"
"23.09.2017 05:30 - 23.09.2017 05:45","40649","43660"
"23.09.2017 05:45 - 23.09.2017 06:00","41082","43897"
"23.09.2017 06:00 - 23.09.2017 06:15","41772","45083"
"23.09.2017 06:15 - 23.09.2017 06:30","42597","45658"
"23.09.2017 06:30 - 23.09.2017 06:45","43241","46392"
"23.09.2017 06:45 - 23.09.2017 07:00","43706","46849"
"23.09.2017 07:00 - 23.09.2017 07:15","44443","47526"
"23.09.2017 07:15 - 23.09.2017 07:30","45147","48127"
"23.09.2017 07:30 - 23.09.2017 07:45","46568","49005"
"23.09.2017 07:45 - 23.09.2017 08:00","47719","49966"
"23.09.2017 08:00 - 23.09.2017 08:15","48841","51224"
"23.09.2017 08:15 - 23.09.2017 08:30","49698","52036"
"23.09.2017 08:30 - 23.09.2017 08:45","50563","52805"
"23.09.2017 08:45 - 23.09.2017 09:00","51135","53390"
"23.09.2017 09:00 - 23.09.2017 09:15","51911","54227"
"23.09.2017 09:15 - 23.09.2017 09:30","52594","54439"
"23.09.2017 09:30 - 23.09.2017 09:45","53176","55196"
"23.09.2017 09:45 - 23.09.2017 10:00","53728","55500"
"23.09.2017 10:00 - 23.09.2017 10:15","54232","55682"
"23.09.2017 10:15 - 23.09.2017 10:30","54566","55907"
"23.09.2017 10:30 - 23.09.2017 10:45","54892","55975"
"23.09.2017 10:45 - 23.09.2017 11:00","54978","56169"
"23.09.2017 11:00 - 23.09.2017 11:15","55529","56592"
"23.09.2017 11:15 - 23.09.2017 11:30","55678","56966"
"23.09.2017 11:30 - 23.09.2017 11:45","56002","57112"
"23.09.2017 11:45 - 23.09.2017 12:00","55334","57114"
"23.09.2017 12:00 - 23.09.2017 12:15","55380","56669"
"23.09.2017 12:15 - 23.09.2017 12:30","55121","56396"
"23.09.2017 12:30 - 23.09.2017 12:45","54563","56062"
"23.09.2017 12:45 - 23.09.2017 13:00","54333","55616"
"23.09.2017 13:00 - 23.09.2017 13:15","53317","55001"
"23.09.2017 13:15 - 23.09.2017 13:30","53079","54115"
"23.09.2017 13:30 - 23.09.2017 13:45","52833","53577"
"23.09.2017 13:45 - 23.09.2017 14:00","51980","53075"
"23.09.2017 14:00 - 23.09.2017 14:15","51500","52288"
"23.09.2017 14:15 - 23.09.2017 14:30","50792","51877"
"23.09.2017 14:30 - 23.09.2017 14:45","50558","51897"
"23.09.2017 14:45 - 23.09.2017 15:00","50723","51455"
"23.09.2017 15:00 - 23.09.2017 15:15","50969","51283"
"23.09.2017 15:15 - 23.09.2017 15:30","50203","51056"
"23.09.2017 15:30 - 23.09.2017 15:45","49939","50913"
"23.09.2017 15:45 - 23.09.2017 16:00","49681","50556"
"23.09.2017 16:00 - 23.09.2017 16:15","49617","50563"
"23.09.2017 16:15 - 23.09.2017 16:30","49958","50298"
"23.09.2017 16:30 - 23.09.2017 16:45","49946","50151"
"23.09.2017 16:45 - 23.09.2017 17:00","49310","50376"
"23.09.2017 17:00 - 23.09.2017 17:15","49632","50910"
"23.09.2017 17:15 - 23.09.2017 17:30","49791","50956"
"23.09.2017 17:30 - 23.09.2017 17:45","50121","51553"
"23.09.2017 17:45 - 23.09.2017 18:00","50270","51724"
"23.09.2017 18:00 - 23.09.2017 18:15","50321","52459"
"23.09.2017 18:15 - 23.09.2017 18:30","50643","52473"
"23.09.2017 18:30 - 23.09.2017 18:45","50825","52661"
"23.09.2017 18:45 - 23.09.2017 19:00","50946","52858"
"23.09.2017 19:00 - 23.09.2017 19:15","51478","53409"
"23.09.2017 19:15 - 23.09.2017 19:30","51735","53993"
"23.09.2017 19:30 - 23.09.2017 19:45","52000","54563"
"23.09.2017 19:45 - 23.09.2017 20:00","51868","54699"
"23.09.2017 20:00 - 23.09.2017 20:15","52023","53979"
"23.09.2017 20:15 - 23.09.2017 20:30","51407","52962"
"23.09.2017 20:30 - 23.09.2017 20:45","50128","51855"
"23.09.2017 20:45 - 23.09.2017 21:00","49413","51082"
"23.09.2017 21:00 - 23.09.2017 21:15","48266","50465"
"23.09.2017 21:15 - 23.09.2017 21:30","47793","49571"
"23.09.2017 21:30 - 23.09.2017 21:45","47374","48694"
"23.09.2017 21:45 - 23.09.2017 22:00","47051","48264"
"23.09.2017 22:00 - 23.09.2017 22:15","46733","48074"
"23.09.2017 22:15 - 23.09.2017 22:30","46415","47455"
"23.09.2017 22:30 - 23.09.2017 22:45","45577","46489"
"23.09.2017 22:45 - 23.09.2017 23:00","44596","45956"
"23.09.2017 23:00 - 23.09.2017 23:15","43535","44940"
"23.09.2017 23:15 - 23.09.2017 23:30","42657","44041"
"23.09.2017 23:30 - 23.09.2017 23:45","41997","42972"
"23.09.2017 23:45 - 24.09.2017 00:00","41154","41997"
"24.09.2017 00:00 - 24.09.2017 00:15","39692","41451"
"24.09.2017 00:15 - 24.09.2017 00:30","39151","40917"
"24.09.2017 00:30 - 24.09.2017 00:45","38570","40274"
"24.09.2017 00:45 - 24.09.2017 01:00","38052","39767"
"24.09.2017 01:00 - 24.09.2017 01:15","37539","39402"
"24.09.2017 01:15 - 24.09.2017 01:30","37098","38907"
"24.09.2017 01:30 - 24.09.2017 01:45","36770","38382"
"24.09.2017 01:45 - 24.09.2017 02:00","36383","38170"
"24.09.2017 02:00 - 24.09.2017 02:15","36093","38033"
"24.09.2017 02:15 - 24.09.2017 02:30","35881","38016"
"24.09.2017 02:30 - 24.09.2017 02:45","35803","37612"
"24.09.2017 02:45 - 24.09.2017 03:00","35639","37444"
"24.09.2017 03:00 - 24.09.2017 03:15","35615","37443"
"24.09.2017 03:15 - 24.09.2017 03:30","35607","37389"
"24.09.2017 03:30 - 24.09.2017 03:45","35636","37304"
"24.09.2017 03:45 - 24.09.2017 04:00","35599","37275"
"24.09.2017 04:00 - 24.09.2017 04:15","35797","37602"
"24.09.2017 04:15 - 24.09.2017 04:30","35833","37596"
"24.09.2017 04:30 - 24.09.2017 04:45","35862","37656"
"24.09.2017 04:45 - 24.09.2017 05:00","35882","37929"
"24.09.2017 05:00 - 24.09.2017 05:15","36136","38236"
"24.09.2017 05:15 - 24.09.2017 05:30","35999","38282"
"24.09.2017 05:30 - 24.09.2017 05:45","36189","38419"
"24.09.2017 05:45 - 24.09.2017 06:00","36296","38411"
"24.09.2017 06:00 - 24.09.2017 06:15","36612","38910"
"24.09.2017 06:15 - 24.09.2017 06:30","36953","39300"
"24.09.2017 06:30 - 24.09.2017 06:45","37457","39765"
"24.09.2017 06:45 - 24.09.2017 07:00","37543","39960"
"24.09.2017 07:00 - 24.09.2017 07:15","38002","40224"
"24.09.2017 07:15 - 24.09.2017 07:30","38486","40549"
"24.09.2017 07:30 - 24.09.2017 07:45","39734","41274"
"24.09.2017 07:45 - 24.09.2017 08:00","40662","41995"
"24.09.2017 08:00 - 24.09.2017 08:15","41924","43222"
"24.09.2017 08:15 - 24.09.2017 08:30","42802","44169"
"24.09.2017 08:30 - 24.09.2017 08:45","43711","44696"
"24.09.2017 08:45 - 24.09.2017 09:00","44580","45366"
"24.09.2017 09:00 - 24.09.2017 09:15","45554","46311"
"24.09.2017 09:15 - 24.09.2017 09:30","46187","46915"
"24.09.2017 09:30 - 24.09.2017 09:45","46922","47474"
"24.09.2017 09:45 - 24.09.2017 10:00","47537","48115"
"24.09.2017 10:00 - 24.09.2017 10:15","48068","48532"
"24.09.2017 10:15 - 24.09.2017 10:30","48455","49187"
"24.09.2017 10:30 - 24.09.2017 10:45","49172","49573"
"24.09.2017 10:45 - 24.09.2017 11:00","49642","50181"
"24.09.2017 11:00 - 24.09.2017 11:15","50373","50799"
"24.09.2017 11:15 - 24.09.2017 11:30","50782","51190"
"24.09.2017 11:30 - 24.09.2017 11:45","51373","51677"
"24.09.2017 11:45 - 24.09.2017 12:00","50757","51768"
"24.09.2017 12:00 - 24.09.2017 12:15","51004","51686"
"24.09.2017 12:15 - 24.09.2017 12:30","50996","51324"
"24.09.2017 12:30 - 24.09.2017 12:45","50445","51098"
"24.09.2017 12:45 - 24.09.2017 13:00","50025","50553"
"24.09.2017 13:00 - 24.09.2017 13:15","49138","49995"
"24.09.2017 13:15 - 24.09.2017 13:30","48900","49663"
"24.09.2017 13:30 - 24.09.2017 13:45","48375","49105"
"24.09.2017 13:45 - 24.09.2017 14:00","47723","48323"
"24.09.2017 14:00 - 24.09.2017 14:15","47353","48082"
"24.09.2017 14:15 - 24.09.2017 14:30","46693","47940"
"24.09.2017 14:30 - 24.09.2017 14:45","46750","47505"
"24.09.2017 14:45 - 24.09.2017 15:00","46514","47246"
"24.09.2017 15:00 - 24.09.2017 15:15","46769","47185"
"24.09.2017 15:15 - 24.09.2017 15:30","46342","47077"
"24.09.2017 15:30 - 24.09.2017 15:45","46025","46962"
"24.09.2017 15:45 - 24.09.2017 16:00","46005","46968"
"24.09.2017 16:00 - 24.09.2017 16:15","45990","46986"
"24.09.2017 16:15 - 24.09.2017 16:30","45991","47010"
"24.09.2017 16:30 - 24.09.2017 16:45","46094","47176"
"24.09.2017 16:45 - 24.09.2017 17:00","45773","47453"
"24.09.2017 17:00 - 24.09.2017 17:15","46300","48367"
"24.09.2017 17:15 - 24.09.2017 17:30","46500","48682"
"24.09.2017 17:30 - 24.09.2017 17:45","47247","49280"
"24.09.2017 17:45 - 24.09.2017 18:00","47278","49871"
"24.09.2017 18:00 - 24.09.2017 18:15","47726","50472"
"24.09.2017 18:15 - 24.09.2017 18:30","48426","50617"
"24.09.2017 18:30 - 24.09.2017 18:45","48698","50938"
"24.09.2017 18:45 - 24.09.2017 19:00","48786","51381"
"24.09.2017 19:00 - 24.09.2017 19:15","49502","52088"
"24.09.2017 19:15 - 24.09.2017 19:30","49900","52503"
"24.09.2017 19:30 - 24.09.2017 19:45","50368","53526"
"24.09.2017 19:45 - 24.09.2017 20:00","50349","53934"
"24.09.2017 20:00 - 24.09.2017 20:15","50741","53444"
"24.09.2017 20:15 - 24.09.2017 20:30","50535","52945"
"24.09.2017 20:30 - 24.09.2017 20:45","49384","52109"
"24.09.2017 20:45 - 24.09.2017 21:00","49025","51310"
"24.09.2017 21:00 - 24.09.2017 21:15","48123","50869"
"24.09.2017 21:15 - 24.09.2017 21:30","47727","50471"
"24.09.2017 21:30 - 24.09.2017 21:45","47469","50128"
"24.09.2017 21:45 - 24.09.2017 22:00","47548","49517"
"24.09.2017 22:00 - 24.09.2017 22:15","47357","49707"
"24.09.2017 22:15 - 24.09.2017 22:30","47152","49498"
"24.09.2017 22:30 - 24.09.2017 22:45","46308","48894"
"24.09.2017 22:45 - 24.09.2017 23:00","45242","47989"
"24.09.2017 23:00 - 24.09.2017 23:15","44155","47044"
"24.09.2017 23:15 - 24.09.2017 23:30","43360","46309"
"24.09.2017 23:30 - 24.09.2017 23:45","42594","45309"
"24.09.2017 23:45 - 25.09.2017 00:00","41689","44615"
"25.09.2017 00:00 - 25.09.2017 00:15","40652","43844"
"25.09.2017 00:15 - 25.09.2017 00:30","40038","43229"
"25.09.2017 00:30 - 25.09.2017 00:45","39478","42849"
"25.09.2017 00:45 - 25.09.2017 01:00","39029","42507"
"25.09.2017 01:00 - 25.09.2017 01:15","38702","42171"
"25.09.2017 01:15 - 25.09.2017 01:30","38373","42083"
"25.09.2017 01:30 - 25.09.2017 01:45","38042","41916"
"25.09.2017 01:45 - 25.09.2017 02:00","37796","41598"
"25.09.2017 02:00 - 25.09.2017 02:15","37586","41087"
"25.09.2017 02:15 - 25.09.2017 02:30","37457","40905"
"25.09.2017 02:30 - 25.09.2017 02:45","37521","40843"
"25.09.2017 02:45 - 25.09.2017 03:00","37544","40876"
"25.09.2017 03:00 - 25.09.2017 03:15","37781","40939"
"25.09.2017 03:15 - 25.09.2017 03:30","37844","41496"
"25.09.2017 03:30 - 25.09.2017 03:45","38037","41762"
"25.09.2017 03:45 - 25.09.2017 04:00","38202","41766"
"25.09.2017 04:00 - 25.09.2017 04:15","38997","42624"
"25.09.2017 04:15 - 25.09.2017 04:30","39499","43154"
"25.09.2017 04:30 - 25.09.2017 04:45","40026","43890"
"25.09.2017 04:45 - 25.09.2017 05:00","40706","44270"
"25.09.2017 05:00 - 25.09.2017 05:15","42290","45801"
"25.09.2017 05:15 - 25.09.2017 05:30","43130","46960"
"25.09.2017 05:30 - 25.09.2017 05:45","44776","48545"
"25.09.2017 05:45 - 25.09.2017 06:00","46763","50466"
"25.09.2017 06:00 - 25.09.2017 06:15","50434","53986"
"25.09.2017 06:15 - 25.09.2017 06:30","53103","56845"
"25.09.2017 06:30 - 25.09.2017 06:45","55227","57971"
"25.09.2017 06:45 - 25.09.2017 07:00","56816","60376"
"25.09.2017 07:00 - 25.09.2017 07:15","58510","61870"
"25.09.2017 07:15 - 25.09.2017 07:30","59583","62710"
"25.09.2017 07:30 - 25.09.2017 07:45","60488","63298"
"25.09.2017 07:45 - 25.09.2017 08:00","61391","64008"
"25.09.2017 08:00 - 25.09.2017 08:15","62493","65720"
"25.09.2017 08:15 - 25.09.2017 08:30","63012","66283"
"25.09.2017 08:30 - 25.09.2017 08:45","63308","66725"
"25.09.2017 08:45 - 25.09.2017 09:00","63534","66633"
"25.09.2017 09:00 - 25.09.2017 09:15","63385","66540"
"25.09.2017 09:15 - 25.09.2017 09:30","63795","66780"
"25.09.2017 09:30 - 25.09.2017 09:45","64415","67403"
"25.09.2017 09:45 - 25.09.2017 10:00","64818","67820"
"25.09.2017 10:00 - 25.09.2017 10:15","65130","67757"
"25.09.2017 10:15 - 25.09.2017 10:30","65243","67999"
"25.09.2017 10:30 - 25.09.2017 10:45","65452","68344"
"25.09.2017 10:45 - 25.09.2017 11:00","65895","68654"
"25.09.2017 11:00 - 25.09.2017 11:15","66386","68680"
"25.09.2017 11:15 - 25.09.2017 11:30","66569","69096"
"25.09.2017 11:30 - 25.09.2017 11:45","66936","69318"
"25.09.2017 11:45 - 25.09.2017 12:00","67013","69417"
"25.09.2017 12:00 - 25.09.2017 12:15","65920","68906"
"25.09.2017 12:15 - 25.09.2017 12:30","65178","68807"
"25.09.2017 12:30 - 25.09.2017 12:45","65675","68845"
"25.09.2017 12:45 - 25.09.2017 13:00","64799","68706"
"25.09.2017 13:00 - 25.09.2017 13:15","65587","68572"
"25.09.2017 13:15 - 25.09.2017 13:30","64913","68875"
"25.09.2017 13:30 - 25.09.2017 13:45","64503","68280"
"25.09.2017 13:45 - 25.09.2017 14:00","64122","67727"
"25.09.2017 14:00 - 25.09.2017 14:15","63809","67533"
"25.09.2017 14:15 - 25.09.2017 14:30","63488","67703"
"25.09.2017 14:30 - 25.09.2017 14:45","62783","67515"
"25.09.2017 14:45 - 25.09.2017 15:00","62883","66930"
"25.09.2017 15:00 - 25.09.2017 15:15","62820","66816"
"25.09.2017 15:15 - 25.09.2017 15:30","62914","66523"
"25.09.2017 15:30 - 25.09.2017 15:45","62275","65897"
"25.09.2017 15:45 - 25.09.2017 16:00","61942","65225"
"25.09.2017 16:00 - 25.09.2017 16:15","60798","64969"
"25.09.2017 16:15 - 25.09.2017 16:30","60456","64829"
"25.09.2017 16:30 - 25.09.2017 16:45","59588","64298"
"25.09.2017 16:45 - 25.09.2017 17:00","60420","64064"
"25.09.2017 17:00 - 25.09.2017 17:15","60108","64052"
"25.09.2017 17:15 - 25.09.2017 17:30","60049","64206"
"25.09.2017 17:30 - 25.09.2017 17:45","59506","64318"
"25.09.2017 17:45 - 25.09.2017 18:00","60185","64328"
"25.09.2017 18:00 - 25.09.2017 18:15","59845","64334"
"25.09.2017 18:15 - 25.09.2017 18:30","59241","64207"
"25.09.2017 18:30 - 25.09.2017 18:45","59821","64392"
"25.09.2017 18:45 - 25.09.2017 19:00","60109","64513"
"25.09.2017 19:00 - 25.09.2017 19:15","59964","65237"
"25.09.2017 19:15 - 25.09.2017 19:30","60159","66017"
"25.09.2017 19:30 - 25.09.2017 19:45","60656","66607"
"25.09.2017 19:45 - 25.09.2017 20:00","61356","66673"
"25.09.2017 20:00 - 25.09.2017 20:15","60941","65379"
"25.09.2017 20:15 - 25.09.2017 20:30","59838","64307"
"25.09.2017 20:30 - 25.09.2017 20:45","58932","63067"
"25.09.2017 20:45 - 25.09.2017 21:00","57510","61893"
"25.09.2017 21:00 - 25.09.2017 21:15","57168","60816"
"25.09.2017 21:15 - 25.09.2017 21:30","56182","59875"
"25.09.2017 21:30 - 25.09.2017 21:45","55533","58834"
"25.09.2017 21:45 - 25.09.2017 22:00","53321","57667"
"25.09.2017 22:00 - 25.09.2017 22:15","52421","56670"
"25.09.2017 22:15 - 25.09.2017 22:30","51507","55668"
"25.09.2017 22:30 - 25.09.2017 22:45","50363","54684"
"25.09.2017 22:45 - 25.09.2017 23:00","49450","53258"
"25.09.2017 23:00 - 25.09.2017 23:15","48549","51915"
"25.09.2017 23:15 - 25.09.2017 23:30","47630","50753"
"25.09.2017 23:30 - 25.09.2017 23:45","46664","49952"
"25.09.2017 23:45 - 26.09.2017 00:00","45736","49140"
"26.09.2017 00:00 - 26.09.2017 00:15","44624","48347"
"26.09.2017 00:15 - 26.09.2017 00:30","44397","47655"
"26.09.2017 00:30 - 26.09.2017 00:45","43736","47115"
"26.09.2017 00:45 - 26.09.2017 01:00","43215","46604"
"26.09.2017 01:00 - 26.09.2017 01:15","42630","46090"
"26.09.2017 01:15 - 26.09.2017 01:30","42208","45774"
"26.09.2017 01:30 - 26.09.2017 01:45","41925","45434"
"26.09.2017 01:45 - 26.09.2017 02:00","41515","45098"
"26.09.2017 02:00 - 26.09.2017 02:15","41277","44511"
"26.09.2017 02:15 - 26.09.2017 02:30","40953","44453"
"26.09.2017 02:30 - 26.09.2017 02:45","41216","44401"
